cli_document,churn,prob_churn,dias_desde_ultima,n_pedidos,ticket_total,tipo_cliente,canal,uf
CLI_1DBDE4B2,1,0.9999987536031755,419,1,674.23,NOVO,Marketplace,SP
CLI_1DBFEAC5,1,0.9999987536031755,391,1,229.0,NOVO,Marketplace,SP
CLI_1DC26400,1,0.9999987536031755,434,1,314.42,NOVO,Marketplace,CE
CLI_1DC38DEF,1,0.9999987536031755,458,1,167.83,NOVO,Marketplace,SP
CLI_1DC3BEDC,1,0.9999987536031755,384,2,1059.24,ANTIGO,Marketplace,SP
CLI_1DCBDB2D,0,4.568323345512033e-06,81,5,1356.1799999999998,ANTIGO,Marketplace,RJ
CLI_1DCCE981,1,0.9999987536031755,281,1,74.92,NOVO,Marketplace,MG
CLI_1DCDE4DB,1,0.9999987536031755,245,1,129.96,NOVO,Marketplace,RJ
CLI_1DCF4228,1,0.9999987536031755,356,1,100.17,NOVO,Marketplace,SP
CLI_1DD06F29,0,4.568323345512033e-06,85,3,629.37,ANTIGO,Marketplace,SP
CLI_1DD2BA5D,1,0.9999987536031755,473,1,85.82,NOVO,Marketplace,DF
CLI_1DD38501,1,0.9999987536031755,268,2,385.84,ANTIGO,Marketplace,PR
CLI_1DD79B1F,1,0.9999987536031755,367,1,150.1,NOVO,Marketplace,MS
CLI_1DD82349,1,0.9999987536031755,485,1,138.6,NOVO,Marketplace,RJ
CLI_1DD980E9,1,0.9999987536031755,456,1,129.0,NOVO,Marketplace,SP
CLI_1DE0E514,0,4.568323345512033e-06,108,4,880.1,ANTIGO,Marketplace,RJ
CLI_1DE547B5,1,0.9999987536031755,484,1,260.08,NOVO,Marketplace,ES
CLI_1DE70180,1,0.9999987536031755,447,1,83.98,NOVO,Marketplace,MG
CLI_1DE8F8E0,1,0.9999987536031755,420,2,226.78000000000003,ANTIGO,Marketplace,SC
CLI_1DEC34B8,0,4.568323345512033e-06,133,2,331.75,ANTIGO,Marketplace,SP
CLI_1DECFB44,0,4.568323345512033e-06,93,2,374.3,ANTIGO,Marketplace,RJ
CLI_1DEF7D33,1,0.9999987536031755,422,1,410.13,NOVO,Marketplace,SP
CLI_1DF1649C,1,0.9999987536031755,325,2,484.9,NOVO,Marketplace,DF
CLI_1DF225B3,1,0.9999987536031755,512,1,315.72,ANTIGO,Marketplace,MG
CLI_1DF50490,0,4.568323345512033e-06,34,2,435.36,ANTIGO,Marketplace,DF
CLI_1DF561CB,1,0.9999987536031755,546,1,233.91,NOVO,Fulfillment,SP
CLI_1DF57ACD,1,0.9999987536031755,236,1,81.8,NOVO,Marketplace,SP
CLI_1DF617CD,0,4.568323345512033e-06,34,8,1689.92,ANTIGO,Marketplace,RJ
CLI_1DF6F210,1,0.9999987536031755,515,1,119.2,NOVO,Marketplace,PR
CLI_1DF79086,1,0.9999987536031755,269,1,303.82,NOVO,Marketplace,PA
CLI_1DFD3418,1,0.9999987536031755,415,1,88.62,NOVO,Marketplace,SP
CLI_1E071818,1,0.9999987536031755,291,1,239.84,NOVO,Marketplace,RJ
CLI_1E0859F1,0,4.568323345512033e-06,151,4,915.73,ANTIGO,Fulfillment,SP
CLI_1E089AC8,1,0.9999987536031755,513,1,255.08,NOVO,Marketplace,BA
CLI_1E09E8D7,1,0.9999987536031755,460,1,133.8,ANTIGO,Marketplace,SP
CLI_1E09EEE2,1,0.9999987536031755,418,3,916.5400000000001,ANTIGO,Marketplace,RS
CLI_1E0BDC1C,0,4.568323345512033e-06,94,3,835.1700000000001,ANTIGO,Marketplace,SP
CLI_1E0CA105,1,0.9999987536031755,457,1,131.9,NOVO,Marketplace,SP
CLI_1E0D6D52,1,0.9999987536031755,288,1,242.91,ANTIGO,Marketplace,RJ
CLI_1E0D878A,1,0.9999987536031755,402,1,261.74,NOVO,Marketplace,SE
CLI_1E0FDBA4,0,4.568323345512033e-06,191,2,570.13,ANTIGO,Marketplace,SC
CLI_1E0FDE35,0,4.568323345512033e-06,34,3,565.66,ANTIGO,Marketplace,RJ
CLI_1E10A53D,0,4.568323345512033e-06,32,2,438.65999999999997,ANTIGO,Marketplace,SP
CLI_1E1280CF,0,4.568323345512033e-06,160,3,1134.47,ANTIGO,Marketplace,RS
CLI_1E15A45C,1,0.9999987536031755,389,1,134.92,NOVO,Marketplace,SP
CLI_1E165FAD,0,4.568323345512033e-06,100,2,273.35,ANTIGO,Marketplace,SP
CLI_1E183101,1,0.9999987536031755,378,1,178.91,NOVO,Marketplace,SP
CLI_1E1C901E,1,0.9999987536031755,439,1,136.12,NOVO,Marketplace,SP
CLI_1E1E6C21,1,0.9999987536031755,289,1,126.29,NOVO,Marketplace,SP
CLI_1E2103D3,1,0.9999987536031755,423,1,203.84,ANTIGO,Marketplace,SP
CLI_1E22B169,1,0.9999987536031755,345,1,363.92,NOVO,Marketplace,RJ
CLI_1E252FFE,1,0.9999987536031755,260,1,129.82,NOVO,Marketplace,SP
CLI_1E26B128,1,0.9999987536031755,383,1,319.8,NOVO,Marketplace,RJ
CLI_1E27D20B,0,4.568323345512033e-06,63,2,406.69,ANTIGO,Marketplace,SP
CLI_1E28C31B,1,0.9999987536031755,230,1,174.8,NOVO,Marketplace,RJ
CLI_1E2E4302,0,4.568323345512033e-06,32,4,649.58,ANTIGO,Marketplace,MG
CLI_1E334C75,1,0.9999987536031755,336,1,134.66,NOVO,Marketplace,SC
CLI_1E377538,1,0.9999987536031755,280,2,289.76,ANTIGO,Marketplace,SP
CLI_1E3A41C8,1,0.9999987536031755,467,2,217.63,ANTIGO,Marketplace,SP
CLI_1E3AFC80,1,0.9999987536031755,314,2,494.29999999999995,ANTIGO,Marketplace,BA
CLI_1E3AFF6D,1,0.9999987536031755,246,1,249.75,NOVO,Marketplace,SP
CLI_1E3B715A,1,0.9999987536031755,473,1,134.81,NOVO,Marketplace,MG
CLI_1E3C597B,1,0.9999987536031755,519,1,152.43,ANTIGO,Marketplace,DF
CLI_1E3D8A8C,0,4.568323345512033e-06,79,2,301.51,ANTIGO,Marketplace,MG
CLI_1E456B3B,1,0.9999987536031755,503,2,234.57,ANTIGO,Marketplace,SP
CLI_1E486F29,1,0.9999987536031755,420,1,146.86,ANTIGO,Marketplace,SC
CLI_1E4C33F0,1,0.9999987536031755,280,1,127.66,ANTIGO,Marketplace,RJ
CLI_1E4E75BA,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,PR
CLI_1E57B4DE,0,4.568323345512033e-06,41,2,283.02,ANTIGO,Marketplace,SP
CLI_1E5C7728,0,4.568323345512033e-06,161,2,530.0,ANTIGO,Marketplace,MG
CLI_1E5DFCAE,0,4.568323345512033e-06,31,7,1370.72,ANTIGO,Marketplace,SP
CLI_1E6217C0,1,0.9999987536031755,395,1,159.84,ANTIGO,Marketplace,MG
CLI_1E69011C,0,4.568323345512033e-06,137,2,1491.05,ANTIGO,Marketplace,SP
CLI_1E6E8A86,1,0.9999987536031755,265,4,701.0,ANTIGO,Marketplace,RJ
CLI_1E70BB63,1,0.9999987536031755,350,1,148.91,ANTIGO,Marketplace,RJ
CLI_1E7166CB,1,0.9999987536031755,473,1,159.84,ANTIGO,Marketplace,SP
CLI_1E721D37,1,0.9999987536031755,447,1,178.89,NOVO,Marketplace,SP
CLI_1E731A77,1,0.9999987536031755,332,1,93.97,NOVO,Marketplace,MG
CLI_1E736BFB,1,0.9999987536031755,320,1,254.24,NOVO,Marketplace,MS
CLI_1E75AE75,1,0.9999987536031755,358,1,108.91,ANTIGO,Marketplace,SP
CLI_1E773A7B,1,0.9999987536031755,428,1,287.88,ANTIGO,Fulfillment,SP
CLI_1E781581,0,4.568323345512033e-06,130,2,197.8,ANTIGO,Marketplace,PA
CLI_1E7B3B1F,1,0.9999987536031755,377,1,218.01,NOVO,Fulfillment,SP
CLI_1E821B8D,1,0.9999987536031755,415,1,129.36,NOVO,Marketplace,SP
CLI_1E82ACAA,1,0.9999987536031755,389,1,160.52,NOVO,Marketplace,SP
CLI_1E864AEB,1,0.9999987536031755,502,1,183.89,ANTIGO,Marketplace,MG
CLI_1E86C35B,1,0.9999987536031755,325,1,241.08,NOVO,Marketplace,MG
CLI_1E8993E5,1,0.9999987536031755,285,1,103.5,ANTIGO,Marketplace,SP
CLI_1E8AAB0E,1,0.9999987536031755,327,1,319.8,ANTIGO,Marketplace,RJ
CLI_1E8ADF36,1,0.9999987536031755,545,1,205.1,NOVO,Marketplace,DF
CLI_1E8C41F8,1,0.9999987536031755,474,1,140.6,NOVO,Marketplace,MG
CLI_1E8C6530,1,0.9999987536031755,422,1,254.66,NOVO,Marketplace,MG
CLI_1E8CED8C,1,0.9999987536031755,533,1,166.41,NOVO,Marketplace,RJ
CLI_1E8D25A3,1,0.9999987536031755,313,1,259.0,NOVO,Marketplace,SP
CLI_1E8D4BF2,1,0.9999987536031755,413,1,199.8,ANTIGO,Marketplace,RJ
CLI_1E98B73E,1,0.9999987536031755,404,2,426.41,ANTIGO,Marketplace,SP
CLI_1E993590,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,RJ
CLI_1E993B5E,1,0.9999987536031755,443,1,151.74,NOVO,Marketplace,SP
CLI_1E998D87,0,4.568323345512033e-06,85,4,440.3,ANTIGO,Marketplace,MG
CLI_1E99B5D8,1,0.9999987536031755,299,2,293.51,ANTIGO,Fulfillment,SP
CLI_1E9E1620,1,0.9999987536031755,458,1,350.04,NOVO,Marketplace,SP
CLI_1EA11422,1,0.9999987536031755,302,2,357.27,ANTIGO,Marketplace,SP
CLI_1EA46C94,1,0.9999987536031755,404,1,209.71,ANTIGO,Marketplace,SP
CLI_1EA500AF,1,0.9999987536031755,247,1,332.1,NOVO,Marketplace,SP
CLI_1EA6E7E2,0,4.568323345512033e-06,56,3,1155.03,ANTIGO,Marketplace,SP
CLI_1EA77953,1,0.9999987536031755,402,1,288.2,ANTIGO,Marketplace,RJ
CLI_1EA92B93,1,0.9999987536031755,270,1,118.61,NOVO,Fulfillment,BA
CLI_1EAF372F,0,4.568323345512033e-06,200,2,363.19,ANTIGO,Marketplace,PR
CLI_1EB5E785,1,0.9999987536031755,377,1,182.42,NOVO,Marketplace,DF
CLI_1EB87E3A,1,0.9999987536031755,295,1,87.21,NOVO,Fulfillment,PB
CLI_1EBC9D87,0,4.568323345512033e-06,35,2,693.1600000000001,ANTIGO,Marketplace,RJ
CLI_1EBF4CBC,1,0.9999987536031755,403,1,222.46,NOVO,Marketplace,RJ
CLI_1EBFC283,0,4.568323345512033e-06,32,3,297.24,ANTIGO,Marketplace,PR
CLI_1EC34E2B,1,0.9999987536031755,401,1,228.43,ANTIGO,Marketplace,RJ
CLI_1EC6BC93,1,0.9999987536031755,413,2,915.46,ANTIGO,Marketplace,SP
CLI_1ECD48C9,1,0.9999987536031755,352,1,142.81,NOVO,Marketplace,SP
CLI_1ECEE5EF,1,0.9999987536031755,262,1,128.63,NOVO,Marketplace,RJ
CLI_1ED0C4AF,1,0.9999987536031755,387,1,219.3,ANTIGO,Marketplace,SP
CLI_1ED4F909,1,0.9999987536031755,257,1,334.5,NOVO,Marketplace,RJ
CLI_1ED6529D,1,0.9999987536031755,518,1,143.01,NOVO,Marketplace,RJ
CLI_1ED7AE97,1,0.9999987536031755,453,1,157.17,NOVO,Marketplace,PI
CLI_1ED86A89,0,4.568323345512033e-06,211,3,419.62,ANTIGO,Marketplace,SP
CLI_1EDA9615,0,4.568323345512033e-06,32,4,644.9200000000001,ANTIGO,Marketplace,MG
CLI_1EDB7A8F,1,0.9999987536031755,397,1,399.8,NOVO,Marketplace,RJ
CLI_1EDC0F57,1,0.9999987536031755,419,1,220.15,NOVO,Marketplace,SP
CLI_1EDD765A,1,0.9999987536031755,397,1,73.0,NOVO,Marketplace,SP
CLI_1EE582CB,1,0.9999987536031755,517,1,143.92,NOVO,Marketplace,SP
CLI_1EE6431C,1,0.9999987536031755,413,1,147.05,NOVO,Marketplace,GO
CLI_1EEB19BA,1,0.9999987536031755,465,1,152.84,NOVO,Marketplace,CE
CLI_1EF1176D,1,0.9999987536031755,468,1,111.21,NOVO,Marketplace,BA
CLI_1EF426C1,1,0.9999987536031755,419,1,127.54,NOVO,Marketplace,ES
CLI_1EF4789C,1,0.9999987536031755,485,1,229.0,NOVO,Marketplace,SP
CLI_1EF84D07,1,0.9999987536031755,259,1,134.61,NOVO,Marketplace,SP
CLI_1EF8673B,1,0.9999987536031755,526,2,359.43,NOVO,Marketplace,RJ
CLI_1EF927CE,1,0.9999987536031755,549,1,166.61,ANTIGO,Marketplace,BA
CLI_1EFB547F,1,0.9999987536031755,433,2,436.68,ANTIGO,Marketplace,SP
CLI_1EFED6E7,0,4.568323345512033e-06,32,3,333.13,ANTIGO,Marketplace,MG
CLI_1F00110D,0,4.568323345512033e-06,105,4,1822.75,ANTIGO,Marketplace,SC
CLI_1F044459,1,0.9999987536031755,538,1,79.92,ANTIGO,Marketplace,PE
CLI_1F06D609,1,0.9999987536031755,471,1,144.7,NOVO,Marketplace,MG
CLI_1F076D45,1,0.9999987536031755,541,1,268.02,ANTIGO,Marketplace,SP
CLI_1F086AAD,1,0.9999987536031755,403,1,207.2,ANTIGO,Marketplace,MG
CLI_1F0A7D30,0,4.568323345512033e-06,46,2,846.79,ANTIGO,Marketplace,DF
CLI_1F0C7F01,1,0.9999987536031755,384,1,248.62,ANTIGO,Marketplace,SP
CLI_1F0E9934,0,4.568323345512033e-06,45,2,305.61,ANTIGO,Marketplace,SP
CLI_1F0F6A83,1,0.9999987536031755,395,1,129.91,NOVO,Marketplace,BA
CLI_1F105E37,1,0.9999987536031755,385,1,428.92,ANTIGO,Marketplace,RJ
CLI_1F13A386,1,0.9999987536031755,348,1,313.76,ANTIGO,Marketplace,MG
CLI_1F1BF262,1,0.9999987536031755,404,2,288.88,NOVO,Fulfillment,SP
CLI_1F1CFD63,1,0.9999987536031755,385,1,155.51,NOVO,Marketplace,ES
CLI_1F21A36D,1,0.9999987536031755,395,1,410.13,ANTIGO,Marketplace,DF
CLI_1F22202F,0,4.568323345512033e-06,177,4,582.14,ANTIGO,Marketplace,SP
CLI_1F224D8C,1,0.9999987536031755,429,1,283.72,NOVO,Marketplace,SP
CLI_1F267103,1,0.9999987536031755,461,1,131.91,NOVO,Marketplace,RS
CLI_1F27D125,1,0.9999987536031755,250,2,1001.52,ANTIGO,Marketplace,RJ
CLI_1F27DCB7,1,0.9999987536031755,364,1,226.66,NOVO,Marketplace,RS
CLI_1F29C4F1,1,0.9999987536031755,355,1,138.6,NOVO,Fulfillment,MG
CLI_1F2B8A06,0,4.568323345512033e-06,130,3,229.88,ANTIGO,Marketplace,MG
CLI_1F2BBDD6,1,0.9999987536031755,419,1,201.06,NOVO,Marketplace,SP
CLI_1F31E33B,1,0.9999987536031755,291,1,81.61,NOVO,Marketplace,ES
CLI_1F35B0AA,1,0.9999987536031755,281,1,71.17,NOVO,Marketplace,ES
CLI_1F3629A3,1,0.9999987536031755,304,2,401.71000000000004,ANTIGO,Marketplace,PA
CLI_1F3645EE,1,0.9999987536031755,326,1,598.6,ANTIGO,Marketplace,RJ
CLI_1F3B9926,1,0.9999987536031755,397,1,147.93,NOVO,Marketplace,SP
CLI_1F3C4C30,1,0.9999987536031755,484,1,214.36,NOVO,Marketplace,RS
CLI_1F4042B6,1,0.9999987536031755,401,1,145.78,NOVO,Marketplace,MA
CLI_1F407066,1,0.9999987536031755,392,1,297.92,NOVO,Marketplace,RS
CLI_1F4400CD,1,0.9999987536031755,294,1,127.91,NOVO,Marketplace,SP
CLI_1F45614C,1,0.9999987536031755,281,1,71.17,NOVO,Marketplace,SP
CLI_1F45A585,1,0.9999987536031755,401,1,207.29,NOVO,Marketplace,SP
CLI_1F499632,1,0.9999987536031755,518,1,176.54,ANTIGO,Marketplace,CE
CLI_1F4AAD95,1,0.9999987536031755,405,1,286.58,NOVO,Marketplace,MG
CLI_1F4B3506,1,0.9999987536031755,530,1,367.5,NOVO,Marketplace,SP
CLI_1F4DE213,1,0.9999987536031755,499,1,129.9,NOVO,Marketplace,RJ
CLI_1F4F1947,1,0.9999987536031755,502,1,268.95,ANTIGO,Marketplace,PR
CLI_1F4F1CAC,1,0.9999987536031755,285,1,197.96,NOVO,Marketplace,SP
CLI_1F52D65D,1,0.9999987536031755,476,1,229.11,NOVO,Marketplace,SC
CLI_1F555EC8,1,0.9999987536031755,293,1,98.61,NOVO,Marketplace,RJ
CLI_1F5661C5,1,0.9999987536031755,296,1,197.39,NOVO,Marketplace,GO
CLI_1F5B38D5,1,0.9999987536031755,473,1,138.24,ANTIGO,Marketplace,SP
CLI_1F5B464F,1,0.9999987536031755,221,1,158.26,NOVO,Fulfillment,SE
CLI_1F5EDD19,1,0.9999987536031755,255,1,206.7,NOVO,Marketplace,RJ
CLI_1F60DBAF,1,0.9999987536031755,481,1,119.18,NOVO,Marketplace,MG
CLI_1F659D7E,1,0.9999987536031755,282,1,259.22,ANTIGO,Marketplace,SP
CLI_1F67A0F2,1,0.9999987536031755,421,1,43.5,ANTIGO,Marketplace,SP
CLI_1F67AC6F,1,0.9999987536031755,291,2,667.4300000000001,ANTIGO,Marketplace,PB
CLI_1F6975FF,0,4.568323345512033e-06,80,2,717.1500000000001,ANTIGO,Marketplace,RJ
CLI_1F6FF9C3,1,0.9999987536031755,392,1,586.63,NOVO,Marketplace,SP
CLI_1F738FCC,1,0.9999987536031755,349,1,562.0,NOVO,Marketplace,RJ
CLI_1F742654,1,0.9999987536031755,549,1,177.6,NOVO,Marketplace,MG
CLI_1F748EDA,1,0.9999987536031755,233,1,94.97,NOVO,Marketplace,SP
CLI_1F768471,1,0.9999987536031755,296,2,287.62,ANTIGO,Marketplace,RJ
CLI_1F78D04B,1,0.9999987536031755,332,1,176.09,ANTIGO,Marketplace,RS
CLI_1F7968B9,1,0.9999987536031755,432,1,119.18,NOVO,Marketplace,PR
CLI_1F79968E,1,0.9999987536031755,253,2,912.72,ANTIGO,Marketplace,MG
CLI_1F7C89DF,1,0.9999987536031755,243,1,203.07,NOVO,Marketplace,RJ
CLI_1F7DFD95,1,0.9999987536031755,291,1,292.97,NOVO,Marketplace,SP
CLI_1F7E8407,1,0.9999987536031755,475,1,143.01,NOVO,Marketplace,SP
CLI_1F80A59D,1,0.9999987536031755,360,1,233.1,NOVO,Marketplace,SP
CLI_1F82FF80,1,0.9999987536031755,266,3,435.0,ANTIGO,Marketplace,PR
CLI_1F88A931,1,0.9999987536031755,459,1,245.48,NOVO,Marketplace,RJ
CLI_1F894B94,1,0.9999987536031755,403,1,167.94,NOVO,Marketplace,RS
CLI_1F8961A7,1,0.9999987536031755,519,1,203.56,ANTIGO,Marketplace,RJ
CLI_1F89E98B,0,4.568323345512033e-06,82,2,402.31,ANTIGO,Marketplace,SC
CLI_1F89ECAD,0,4.568323345512033e-06,85,5,656.08,ANTIGO,Marketplace,RJ
CLI_1F8A1E6D,0,4.568323345512033e-06,134,2,269.0,ANTIGO,Fulfillment,BA
CLI_1F8A66CC,1,0.9999987536031755,473,1,84.62,ANTIGO,Marketplace,MG
CLI_1F8DA90E,0,4.568323345512033e-06,34,3,528.22,ANTIGO,Marketplace,RJ
CLI_1F91F3C1,1,0.9999987536031755,421,1,265.76,NOVO,Marketplace,MG
CLI_1F94ACD5,1,0.9999987536031755,520,1,131.75,NOVO,Marketplace,DF
CLI_1F958A8F,1,0.9999987536031755,428,1,78.9,NOVO,Marketplace,SP
CLI_1F9659F1,1,0.9999987536031755,267,1,395.39,NOVO,Marketplace,MG
CLI_1F97B845,1,0.9999987536031755,501,1,135.06,NOVO,Marketplace,RJ
CLI_1F995D6D,0,4.568323345512033e-06,82,5,1002.03,ANTIGO,Marketplace,MG
CLI_1F9CBD1F,0,4.568323345512033e-06,97,2,546.04,ANTIGO,Marketplace,BA
CLI_1F9DAA41,0,4.568323345512033e-06,216,2,479.38,ANTIGO,Marketplace,RJ
CLI_1FA06207,0,4.568323345512033e-06,34,3,837.49,ANTIGO,Marketplace,DF
CLI_1FA8DED9,1,0.9999987536031755,405,1,129.04,NOVO,Marketplace,DF
CLI_1FA9474C,0,4.568323345512033e-06,45,2,229.96,ANTIGO,Marketplace,PR
CLI_1FA9F4A5,1,0.9999987536031755,416,1,147.96,NOVO,Marketplace,GO
CLI_1FAB248B,1,0.9999987536031755,232,2,363.37,ANTIGO,Marketplace,SC
CLI_1FADD24D,1,0.9999987536031755,525,1,78.81,NOVO,Marketplace,SP
CLI_1FAF5017,0,4.568323345512033e-06,79,2,485.27,ANTIGO,Marketplace,SP
CLI_1FB245AC,0,4.568323345512033e-06,48,4,839.8399999999999,ANTIGO,Marketplace,RS
CLI_1FB6F8EA,1,0.9999987536031755,498,1,320.07,NOVO,Marketplace,ES
CLI_1FBB0BCD,1,0.9999987536031755,403,1,55.92,NOVO,Marketplace,PR
CLI_1FBDFECB,1,0.9999987536031755,475,1,235.9,NOVO,Marketplace,RS
CLI_1FC09B75,1,0.9999987536031755,301,1,98.61,NOVO,Marketplace,SP
CLI_1FC2569B,0,4.568323345512033e-06,180,2,508.26,ANTIGO,Marketplace,MG
CLI_1FC6C176,1,0.9999987536031755,430,1,158.81,ANTIGO,Marketplace,SP
CLI_1FC93DE9,1,0.9999987536031755,281,1,142.34,NOVO,Marketplace,SP
CLI_1FCAECFE,1,0.9999987536031755,361,2,465.86,ANTIGO,Marketplace,RS
CLI_1FCD3D50,0,4.568323345512033e-06,107,3,1078.88,ANTIGO,Marketplace,RO
CLI_1FCDD978,1,0.9999987536031755,346,1,156.57,NOVO,Marketplace,GO
CLI_1FCF6887,1,0.9999987536031755,318,1,145.46,NOVO,Marketplace,PA
CLI_1FCFBBA7,1,0.9999987536031755,303,1,104.09,NOVO,Marketplace,PR
CLI_1FD11B3D,1,0.9999987536031755,423,1,157.19,NOVO,Marketplace,PR
CLI_1FD251B2,1,0.9999987536031755,528,1,279.8,ANTIGO,Marketplace,SP
CLI_1FD5B888,1,0.9999987536031755,420,1,206.64,NOVO,Marketplace,PA
CLI_1FD69051,0,4.568323345512033e-06,51,2,326.46,ANTIGO,Marketplace,CE
CLI_1FD825C4,1,0.9999987536031755,337,1,89.37,NOVO,Marketplace,RJ
CLI_1FD85679,1,0.9999987536031755,515,1,237.29,NOVO,Marketplace,PR
CLI_1FD942D0,1,0.9999987536031755,336,1,164.9,NOVO,Marketplace,SP
CLI_1FDA05DE,1,0.9999987536031755,442,1,135.89,NOVO,Marketplace,BA
CLI_1FDCD31D,1,0.9999987536031755,531,1,134.66,NOVO,Marketplace,SC
CLI_1FDE5460,1,0.9999987536031755,408,1,128.19,NOVO,Marketplace,SP
CLI_1FE7C685,1,0.9999987536031755,401,1,255.53,ANTIGO,Marketplace,SP
CLI_1FEA6193,1,0.9999987536031755,498,1,139.86,NOVO,Marketplace,RS
CLI_1FECEEF9,1,0.9999987536031755,498,1,69.93,NOVO,Marketplace,SP
CLI_1FEDA7DF,1,0.9999987536031755,403,1,156.4,NOVO,Marketplace,MG
CLI_1FEDD170,0,4.568323345512033e-06,62,4,623.36,ANTIGO,Marketplace,MG
CLI_1FEEC8F4,1,0.9999987536031755,461,1,143.01,ANTIGO,Marketplace,SP
CLI_1FEF017C,1,0.9999987536031755,508,1,250.94,NOVO,Marketplace,DF
CLI_1FF11038,1,0.9999987536031755,363,1,342.52,ANTIGO,Marketplace,SP
CLI_1FF3D89F,1,0.9999987536031755,368,1,500.8,NOVO,Marketplace,RJ
CLI_1FF42555,0,4.568323345512033e-06,108,3,549.82,ANTIGO,Marketplace,DF
CLI_1FF591D6,0,4.568323345512033e-06,53,4,726.06,ANTIGO,Marketplace,PR
CLI_1FFD5902,1,0.9999987536031755,285,1,113.7,NOVO,Fulfillment,SP
CLI_1FFEF185,1,0.9999987536031755,526,1,72.19,ANTIGO,Marketplace,SP
CLI_200243B9,1,0.9999987536031755,287,1,119.05,ANTIGO,Marketplace,MG
CLI_2003738B,0,4.568323345512033e-06,105,3,453.06,ANTIGO,Marketplace,RJ
CLI_2009A5E3,1,0.9999987536031755,286,1,103.96,NOVO,Marketplace,MG
CLI_200D0797,1,0.9999987536031755,440,1,131.71,ANTIGO,Marketplace,RS
CLI_200EAA99,1,0.9999987536031755,473,1,326.64,NOVO,Marketplace,SP
CLI_200F9C1B,1,0.9999987536031755,326,1,135.82,NOVO,Marketplace,SP
CLI_20125765,1,0.9999987536031755,464,1,137.67,NOVO,Marketplace,DF
CLI_2016694E,1,0.9999987536031755,539,2,1347.7800000000002,NOVO,Marketplace,PR
CLI_20172F58,1,0.9999987536031755,525,1,129.9,NOVO,Fulfillment,RJ
CLI_201AF578,1,0.9999987536031755,416,1,162.93,NOVO,Marketplace,MT
CLI_201B7B30,1,0.9999987536031755,384,1,148.01,NOVO,Marketplace,SP
CLI_201EA28C,0,4.568323345512033e-06,111,2,644.3699999999999,ANTIGO,Marketplace,SP
CLI_201F4285,0,4.568323345512033e-06,75,3,518.98,ANTIGO,Marketplace,SP
CLI_20218C5A,1,0.9999987536031755,493,1,119.18,NOVO,Marketplace,GO
CLI_20257488,1,0.9999987536031755,310,1,248.0,NOVO,Fulfillment,SP
CLI_202B27C8,1,0.9999987536031755,533,1,108.6,ANTIGO,Marketplace,SP
CLI_202B2B4B,1,0.9999987536031755,335,2,335.2,NOVO,Marketplace,RJ
CLI_202BAA00,1,0.9999987536031755,403,1,308.72,ANTIGO,Marketplace,RJ
CLI_202CB1A3,1,0.9999987536031755,304,1,379.93,NOVO,Marketplace,PI
CLI_202D7D17,1,0.9999987536031755,514,1,151.44,ANTIGO,Marketplace,SC
CLI_202EE227,1,0.9999987536031755,291,3,1417.9399999999998,ANTIGO,Marketplace,RJ
CLI_20321501,1,0.9999987536031755,420,1,146.86,NOVO,Marketplace,MS
CLI_20362AA5,1,0.9999987536031755,461,1,244.72,NOVO,Marketplace,MG
CLI_203C877C,1,0.9999987536031755,454,1,440.3,NOVO,Marketplace,SP
CLI_203D2234,1,0.9999987536031755,440,1,148.6,NOVO,Marketplace,SP
CLI_203D817B,1,0.9999987536031755,401,1,119.92,NOVO,Marketplace,DF
CLI_203E1E21,1,0.9999987536031755,459,1,75.0,NOVO,Marketplace,RS
CLI_20409D3A,1,0.9999987536031755,256,2,348.03,ANTIGO,Fulfillment,BA
CLI_2042A4D8,1,0.9999987536031755,515,1,147.12,NOVO,Marketplace,AM
CLI_2044752D,0,4.568323345512033e-06,102,3,343.61,ANTIGO,Marketplace,SP
CLI_204493A0,1,0.9999987536031755,301,1,133.18,NOVO,Marketplace,RS
CLI_20467E06,1,0.9999987536031755,373,1,213.24,NOVO,Marketplace,BA
CLI_204706EF,0,4.568323345512033e-06,101,3,616.16,ANTIGO,Marketplace,DF
CLI_204AEDDD,0,4.568323345512033e-06,84,4,1075.1,ANTIGO,Marketplace,RJ
CLI_204FA03B,1,0.9999987536031755,518,1,152.92,NOVO,Marketplace,SP
CLI_205288B1,1,0.9999987536031755,347,1,167.37,NOVO,Marketplace,GO
CLI_20583055,1,0.9999987536031755,253,1,186.65,ANTIGO,Marketplace,SP
CLI_2059C53B,1,0.9999987536031755,387,1,167.6,NOVO,Fulfillment,SP
CLI_205AFB31,1,0.9999987536031755,476,1,179.82,NOVO,Marketplace,SP
CLI_205E223E,1,0.9999987536031755,291,1,279.22,ANTIGO,Marketplace,SC
CLI_2064419B,1,0.9999987536031755,237,1,129.96,NOVO,Marketplace,SP
CLI_2065726C,1,0.9999987536031755,384,2,401.85,ANTIGO,Marketplace,DF
CLI_206B232A,1,0.9999987536031755,279,1,1105.59,NOVO,Marketplace,SP
CLI_206CE210,1,0.9999987536031755,459,1,444.6,ANTIGO,Marketplace,RS
CLI_206E6FBE,1,0.9999987536031755,542,1,233.91,NOVO,Fulfillment,SP
